"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Queensland;Cedarton;;152.8166667;-26.85;6;
2;Australia;Queensland;Cement Hills;;151.5;-28.3333333;6;
2;Australia;Queensland;Cement Mills;;151.5;-28.3333333;6;
2;Australia;Queensland;Ceratodus;;151.15;-25.2833333;6;
2;Australia;Queensland;Chadford;;149.25;-26.4833333;6;
2;Australia;Queensland;Chapingah;;151.3833333;-26.4833333;6;
2;Australia;Queensland;Charleville;;146.25;-26.4;6;
2;Australia;Queensland;Charlton;;151.8666667;-27.5333333;6;
2;Australia;Queensland;Charlwood;;152.5666667;-28.0166667;6;
2;Australia;Queensland;Charringa;;145.8333333;-17.1333333;6;
2;Australia;Queensland;Charters Towers;;146.2666667;-20.1;6;
2;Australia;Queensland;Cheepie;;145.0166667;-26.6333333;6;
2;Australia;Queensland;Cheerulla;;152.7666667;-26.5666667;6;
2;Australia;Queensland;Cherry Gully;;152.0333333;-28.4166667;6;
2;Australia;Queensland;Chewko;;145.3833333;-17.0666667;6;
2;Australia;Queensland;Childers;;152.2666667;-25.25;6;
2;Australia;Queensland;Chillagoe;;144.5333333;-17.15;6;
2;Australia;Queensland;Chilverton;;145.5166667;-17.5666667;6;
2;Australia;Queensland;Chinchilla;;150.6333333;-26.75;6;
2;Australia;Queensland;Chowey;;151.9333333;-25.4666667;6;
2;Australia;Queensland;Chumbrumba;;145.5833333;-17.3;6;
2;Australia;Queensland;Churchill;;152.75;-27.65;6;
2;Australia;Queensland;Churum;;142.6;-9.4166667;6;
2;Australia;Queensland;Cinnabar;;152.1833333;-26.1166667;6;
2;Australia;Queensland;Cinnibar;;152.1833333;-26.1166667;6;
2;Australia;Queensland;Clairview;;149.5333333;-22.1166667;6;
2;Australia;Queensland;Clanside;;148.8166667;-20.9333333;6;
2;Australia;Queensland;Clare;;147.2333333;-19.7833333;6;
2;Australia;Queensland;Clarendon;;152.5333333;-27.4166667;6;
2;Australia;Queensland;Clarke River Telegraph Station;;145.45;-19.2166667;6;
2;Australia;Queensland;Clarke River;;145.45;-19.2166667;6;
2;Australia;Queensland;Claverton;;145.9666667;-27.3666667;6;
2;Australia;Queensland;Clayton;;152.3666667;-24.9333333;6;
2;Australia;Queensland;Clermont;;147.6333333;-22.8166667;6;
2;Australia;Queensland;Clevedon;;147.0166667;-19.4;6;
2;Australia;Queensland;Cleveland;;153.2666667;-27.5333333;6;
2;Australia;Queensland;Clevendon;;147.0166667;-19.4;6;
2;Australia;Queensland;Cliffdale;;151.9833333;-27.4666667;6;
2;Australia;Queensland;Clifton;;151.9166667;-27.9166667;6;
2;Australia;Queensland;Clintonvale;;152.1166667;-28.1;6;
2;Australia;Queensland;Cloncurry;;140.5;-20.7;6;
2;Australia;Queensland;Clonduff;;149.9;-25.8333333;6;
2;Australia;Queensland;Clontarf;;151.2166667;-27.9666667;6;
2;Australia;Queensland;Closeburn;;152.8333333;-27.3333333;6;
2;Australia;Queensland;Cloyna;;151.8333333;-26.1166667;6;
2;Australia;Queensland;Cloyne;;151.8333333;-26.1166667;6;
