3;USA;Pennsylvannia;Allegheny;Cork;W80.3289;N40.4911;12;
3;USA;Pennsylvannia;Allegheny;Corliss;W80.065;N40.4539;12;
3;USA;Pennsylvannia;Allegheny;Coulter;W79.8014;N40.2964;12;
3;USA;Pennsylvannia;Allegheny;Coverdale;W80.0372;N40.3253;12;
3;USA;Pennsylvannia;Allegheny;Crafton;W80.0661;N40.435;12;
3;USA;Pennsylvannia;Allegheny;Creighton;W79.7783;N40.5872;12;
3;USA;Pennsylvannia;Allegheny;Crescent Hills;W79.8247;N40.4708;12;
3;USA;Pennsylvannia;Allegheny;Cuddy Hill;W80.1606;N40.3492;12;
3;USA;Pennsylvannia;Allegheny;Culmerville;W79.8389;N40.6542;12;
3;USA;Pennsylvannia;Allegheny;Curry;W79.9856;N40.3319;12;
3;USA;Pennsylvannia;Allegheny;Curtisville;W79.8508;N40.6422;12;
3;USA;Pennsylvannia;Allegheny;Dixmont;W80.115;N40.5158;12;
3;USA;Pennsylvannia;Allegheny;Dormont;W80.0331;N40.3958;12;
3;USA;Pennsylvannia;Allegheny;Dorseyville;W79.8886;N40.5769;12;
3;USA;Pennsylvannia;Allegheny;Douglass;W79.8122;N40.2439;12;
3;USA;Pennsylvannia;Allegheny;Dravosburg;W79.8861;N40.3506;12;
3;USA;Pennsylvannia;Allegheny;Drennen;W79.7011;N40.5236;12;
3;USA;Pennsylvannia;Allegheny;Duff City;W80.1289;N40.6014;12;
3;USA;Pennsylvannia;Allegheny;Duquesne Heights;W80.02;N40.4353;12;
3;USA;Pennsylvannia;Allegheny;Duquesne;W79.8597;N40.3814;12;
3;USA;Pennsylvannia;Allegheny;East Carnegie;W80.0753;N40.4156;12;
3;USA;Pennsylvannia;Allegheny;East Elizabeth;W79.8908;N40.275;12;
3;USA;Pennsylvannia;Allegheny;East Liberty;W79.9228;N40.4606;12;
3;USA;Pennsylvannia;Allegheny;East McKeesport;W79.8064;N40.3831;12;
3;USA;Pennsylvannia;Allegheny;East Monongahela;W79.9167;N40.2022;12;
3;USA;Pennsylvannia;Allegheny;East Oakmont;W79.8114;N40.5231;12;
3;USA;Pennsylvannia;Allegheny;East Pittsburgh;W79.8386;N40.3956;12;
3;USA;Pennsylvannia;Allegheny;Eastmont;W79.8117;N40.4361;12;
3;USA;Pennsylvannia;Allegheny;Eastvue;W79.8019;N40.4658;12;
3;USA;Pennsylvannia;Allegheny;Eastwood;W79.8617;N40.4614;12;
3;USA;Pennsylvannia;Allegheny;Eden Park;W79.8447;N40.3317;12;
3;USA;Pennsylvannia;Allegheny;Edgebrook;W80.0131;N40.3922;12;
3;USA;Pennsylvannia;Allegheny;Edgewood;W79.8814;N40.4319;12;
3;USA;Pennsylvannia;Allegheny;Edgeworth;W80.1928;N40.5511;12;
3;USA;Pennsylvannia;Allegheny;Elfinwild;W79.9583;N40.5497;12;
3;USA;Pennsylvannia;Allegheny;Elizabeth;W79.8897;N40.2692;12;
3;USA;Pennsylvannia;Allegheny;Elkhorn;W79.9636;N40.2219;12;
3;USA;Pennsylvannia;Allegheny;Elliott;W80.0589;N40.45;12;
3;USA;Pennsylvannia;Allegheny;Emblem;W79.7853;N40.3178;12;
3;USA;Pennsylvannia;Allegheny;Emsworth;W80.0944;N40.51;12;
3;USA;Pennsylvannia;Allegheny;Enlow;W80.2331;N40.4542;12;
3;USA;Pennsylvannia;Allegheny;Esplen;W80.0506;N40.4575;12;
3;USA;Pennsylvannia;Allegheny;Essen;W80.0822;N40.3619;12;
3;USA;Pennsylvannia;Allegheny;Etna;W79.9489;N40.5042;12;
3;USA;Pennsylvannia;Allegheny;Evergreen;W79.9906;N40.5061;12;
3;USA;Pennsylvannia;Allegheny;Ewingsville;W80.1125;N40.3994;12;
3;USA;Pennsylvannia;Allegheny;Experiment;W79.9756;N40.3092;12;
3;USA;Pennsylvannia;Allegheny;Fairoaks;W80.2167;N40.5794;12;
3;USA;Pennsylvannia;Allegheny;Fairview Heights;W79.8572;N40.5186;12;
3;USA;Pennsylvannia;Allegheny;Fawn Haven Number One;W79.9164;N40.6233;12;
3;USA;Pennsylvannia;Allegheny;Fawn Haven Number Two;W79.9211;N40.6161;12;
3;USA;Pennsylvannia;Allegheny;Fayetteville;W80.2136;N40.4389;12;
3;USA;Pennsylvannia;Allegheny;Federal;W80.1478;N40.3786;12;
3;USA;Pennsylvannia;Allegheny;Fite Station;W79.8264;N40.3714;12;
3;USA;Pennsylvannia;Allegheny;Floreffe;W79.9197;N40.2575;12;
3;USA;Pennsylvannia;Allegheny;Forest Grove;W80.1303;N40.4792;12;
3;USA;Pennsylvannia;Allegheny;Forest Hills;W79.85;N40.4197;12;
3;USA;Pennsylvannia;Allegheny;Fox Chapel;W79.8797;N40.5133;12;
3;USA;Pennsylvannia;Allegheny;Fox Ridge;W80.0314;N40.5608;12;
3;USA;Pennsylvannia;Allegheny;Franklin Park;W80.0878;N40.5833;12;
3;USA;Pennsylvannia;Allegheny;Gallatin;W79.8889;N40.1975;12;
3;USA;Pennsylvannia;Allegheny;Garden City;W79.7794;N40.4475;12;
3;USA;Pennsylvannia;Allegheny;Garvey Melton;W80.04;N40.3486;12;
3;USA;Pennsylvannia;Allegheny;Gascola;W79.7958;N40.4522;12;
3;USA;Pennsylvannia;Allegheny;Gayly;W80.1467;N40.4442;12;
3;USA;Pennsylvannia;Allegheny;Gibsonia;W79.9694;N40.63;12;
