"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Denison;;114.9166667;-29.2833333;6;
2;Australia;Western Australia;Denmark;;117.35;-34.95;6;
2;Australia;Western Australia;Derby;;123.9666667;-17.3;6;
2;Australia;Western Australia;Desmond;;120.1833333;-33.6333333;6;
2;Australia;Western Australia;Devan Find Mining Centre;;119.4;-22.9;6;
2;Australia;Western Australia;Devans Find Mining Centre;;119.4;-22.9;6;
2;Australia;Western Australia;Devans Find;;119.4;-22.9;6;
2;Australia;Western Australia;Dewars Pool;;116.4333333;-31.4833333;6;
2;Australia;Western Australia;Dindiloa;;114.8;-28.45;6;
2;Australia;Western Australia;Dinninup;;116.55;-33.8166667;6;
2;Australia;Western Australia;Doconing;;116.3;-31.85;6;
2;Australia;Western Australia;Dongara;;114.9333333;-29.25;6;
2;Australia;Western Australia;Dongarra;;114.9333333;-29.25;6;
2;Australia;Western Australia;Dongolocking;;117.8166667;-33.1333333;6;
2;Australia;Western Australia;Donnybrook;;115.8166667;-33.5833333;6;
2;Australia;Western Australia;Doodenanning;;117.15;-31.8666667;6;
2;Australia;Western Australia;Doodlakine;;117.85;-31.5833333;6;
2;Australia;Western Australia;Doombup;;122.0333333;-33.8166667;6;
2;Australia;Western Australia;Dornock;;118.5833333;-32.8;6;
2;Australia;Western Australia;Dowak;;121.55;-32.9;6;
2;Australia;Western Australia;Dowerin;;117.0333333;-31.2;6;
2;Australia;Western Australia;Drummond Cove;;114.6116667;-28.6716667;6;
2;Australia;Western Australia;Dryandra;;116.9666667;-32.7666667;6;
2;Australia;Western Australia;Dudawa;;115.7166667;-29.3833333;6;
2;Australia;Western Australia;Dudinin;;117.9;-32.8833333;6;
2;Australia;Western Australia;Duggan;;118.15;-33.15;6;
2;Australia;Western Australia;Dukin;;117.4166667;-30.95;6;
2;Australia;Western Australia;Dulbelling;;117.2666667;-32.05;6;
2;Australia;Western Australia;Dumbleyung;;117.7333333;-33.3166667;6;
2;Australia;Western Australia;Dundas;;121.7666667;-32.4;6;
2;Australia;Western Australia;Dunnsville;;120.8833333;-30.6333333;6;
2;Australia;Western Australia;Dunsborough;;115.0833333;-33.5833333;6;
2;Australia;Western Australia;Duranillin;;116.7833333;-33.5166667;6;
2;Australia;Western Australia;Duranilling;;116.7833333;-33.5166667;6;
2;Australia;Western Australia;Duri;;120.2;-31.2166667;6;
2;Australia;Western Australia;Dwarda;;116.6666667;-32.7666667;6;
2;Australia;Western Australia;Dwellingup;;116.0666667;-32.7166667;6;
2;Australia;Western Australia;East Arthur;;117.05;-33.4333333;6;
2;Australia;Western Australia;East Beverley;;117.0166667;-32.0333333;6;
2;Australia;Western Australia;East Fremantle;;115.7666667;-32.0388889;6;
2;Australia;Western Australia;East Kirup Mill;;116.05;-33.7;6;
2;Australia;Western Australia;East Knodut;;116.9;-30.6833333;6;
2;Australia;Western Australia;East Popanyinning;;117.25;-32.6333333;6;
2;Australia;Western Australia;East Wickepin;;117.65;-32.7833333;6;
2;Australia;Western Australia;East Witchcliffe;;115.1166667;-34.0166667;6;
2;Australia;Western Australia;Eastbrook;;116.1;-34.4;6;
2;Australia;Western Australia;Eastern Creek Mining Centre;;120.6166667;-21.6833333;6;
2;Australia;Western Australia;Eastern Creek;;120.6166667;-21.6833333;6;
2;Australia;Western Australia;Eaton;;115.7166667;-33.3166667;6;
2;Australia;Western Australia;Ejanding;;117.1166667;-31.0333333;6;
2;Australia;Western Australia;Elabbin;;118.1333333;-31.2333333;6;
2;Australia;Western Australia;Elleker;;117.7302778;-35.0091667;6;
2;Australia;Western Australia;Elphin;;116.6666667;-30.85;6;
2;Australia;Western Australia;Emu Hill;;118.35;-32.1166667;6;
2;Australia;Western Australia;Emu Point;;117.9380556;-34.9983333;6;
2;Australia;Western Australia;Esperance;;121.9;-33.8666667;6;
2;Australia;Western Australia;Eucla Telegraph Office;;128.8666667;-31.7166667;6;
2;Australia;Western Australia;Eucla;;128.8666667;-31.7166667;6;
2;Australia;Western Australia;Eujinyn;;118.05;-31.9;6;
2;Australia;Western Australia;Eundyne;;121.8;-31.7833333;6;
2;Australia;Western Australia;Eundynie;;121.8;-31.7833333;6;
2;Australia;Western Australia;Ewlyamartup;;117.7333333;-33.7;6;
2;Australia;Western Australia;Exmouth;;114.1333333;-21.9333333;6;
2;Australia;Western Australia;Eyre;;126.3;-32.25;6;
2;Australia;Western Australia;Falcondale;;118.2833333;-33.3;6;
2;Australia;Western Australia;Field Finds;;117.2666667;-29.0333333;6;
2;Australia;Western Australia;Fields Find;;117.2666667;-29.0333333;6;
2;Australia;Western Australia;Fitzroy Crossing;;125.5833333;-18.1833333;6;
2;Australia;Western Australia;Fitzroy;;125.5833333;-18.1833333;6;
2;Australia;Western Australia;Flat Rocks;;117.3833333;-33.95;6;
2;Australia;Western Australia;Flinders Bay;;115.1666667;-34.35;6;
2;Australia;Western Australia;Forest Grove;;115.0833333;-34.0666667;6;
2;Australia;Western Australia;Formby;;118.05;-33.9666667;6;
2;Australia;Western Australia;Forrest;;128.1;-30.85;6;
2;Australia;Western Australia;Frankland;;117.0666667;-34.3666667;6;
2;Australia;Western Australia;Fremantle;;115.7666667;-32.05;6;
2;Australia;Western Australia;Gabalong;;116.3833333;-30.7166667;6;
2;Australia;Western Australia;Gabanintha;;118.6333333;-26.9333333;6;
2;Australia;Western Australia;Gabbin;;117.6833333;-30.8;6;
2;Australia;Western Australia;Galena;;114.6833333;-27.8333333;6;
2;Australia;Western Australia;Garden Gully;;118.45;-26.4666667;6;
2;Australia;Western Australia;Garratt;;119.25;-31.2666667;6;
2;Australia;Western Australia;Gascoyne Junction;;115.2166667;-25.05;6;
2;Australia;Western Australia;Geeralying;;117.0333333;-32.9833333;6;
2;Australia;Western Australia;Geraldton;;114.6;-28.7666667;6;
2;Australia;Western Australia;Ghooli;;119.45;-31.25;6;
